_id,createdAt,desc,images,publishedAt,source,type,url,used,who,_date
58ddb29f421aa969f51a9117,2017-03-31 09:36:31.352,逆天了！王者荣耀版《李白》，洗脑神曲啊！,,2017-03-31 11:26:54.330,chrome,休息视频,http://www.miaopai.com/show/YfJl7EKfuSdJFFrHeEzenXWaYZ4XobUe.htm,True,lxxself,2017-03-31
58ddc080421aa969f51a911a,2017-03-31 10:35:44.966,Sketch 文件 Web 查看工具,['http://img.gank.io/961c3575-45e6-4728-a80e-d0e38d1a241c'],2017-03-31 11:26:54.330,chrome,拓展资源,https://github.com/AnimaApp/sketch-web-viewer,True,带马甲,2017-03-31
58ddcb2b421aa969f51a911e,2017-03-31 11:21:15.303,3-31,,2017-03-31 11:26:54.330,chrome,福利,http://7xi8d6.com1.z0.glb.clouddn.com/2017-03-31-17662615_1819763634937161_2829588299293655040_n.jpg,True,dmj,2017-03-31
58d0a884421aa90f033451ae,2017-03-21 12:13:56.540,史上最厉害的台球玩家，全程跪着看完,,2017-03-30 11:46:55.192,chrome,休息视频,http://www.miaopai.com/show/1prlWR4mDKZNP~mfatfEuw__.htm,True,lxxself,2017-03-30
58dc5645421aa969fd8a3dea,2017-03-30 08:50:13.178,3-30,,2017-03-30 11:46:55.192,chrome,福利,http://7xi8d6.com1.z0.glb.clouddn.com/2017-03-30-17265582_1877445642507654_3057988544061505536_n.jpg,True,dmj,2017-03-30
58dbc186421aa969f75cee03,2017-03-29 22:15:34.750,Let's play Pac-Man.,['http://img.gank.io/0cf25e74-308d-4379-9d9b-e7f63c9cd3ba'],2017-03-30 11:46:55.192,web,iOS,https://github.com/atuooo/PacmanPageControl,True,oOatuo,2017-03-30
58dc6a00421aa969fd8a3deb,2017-03-30 10:14:24.710,iOS Material Design 风格的组件库,['http://img.gank.io/a9781165-f6fd-4245-bee3-73fdeea6c5bf'],2017-03-30 11:46:55.192,chrome,iOS,https://github.com/material-components/material-components-ios,True,代码家,2017-03-30
58dc6ab1421aa969f75cee08,2017-03-30 10:17:21.958,Apple TV 图像视差效果高清重置,['http://img.gank.io/bfd6293c-51c7-4514-a139-61d1e5729fb7'],2017-03-30 11:46:55.192,chrome,iOS,https://github.com/asynchrony/Re-Lax,True,malaboom,2017-03-30
58dc6a34421aa969fd8a3dec,2017-03-30 10:15:16.537,iOS Material Design 风格的动画库，做的好细腻，我给满分。,['http://img.gank.io/627220ba-4e59-4c7e-849a-4b897a094588'],2017-03-30 11:46:55.192,chrome,iOS,https://github.com/material-motion/material-motion-swift,True,代码家,2017-03-30
58dc6b4e421aa969f75cee09,2017-03-30 10:19:58.544,Vue - ECharts,,2017-03-30 11:46:55.192,chrome,前端,https://justineo.github.io/vue-echarts/demo/,True,daimajia ,2017-03-30
58dc7e5b421aa969fb0fbede,2017-03-30 11:41:15.386,Android 动画管理库，辅助你管理动画效果。,['http://img.gank.io/703b7fe0-dda6-45d9-8e73-89ad824b969c'],2017-03-30 11:46:55.192,chrome,Android,https://github.com/willowtreeapps/spruce-android,True,带马甲,2017-03-30
58dc6b6e421aa969fd8a3ded,2017-03-30 10:20:30.597,Android 按钮进度条效果,['http://img.gank.io/f95959ff-5e9a-4d32-a7d6-09b4c2997376'],2017-03-30 11:46:55.192,chrome,Android,https://github.com/ishaan1995/ButtonProgressBar,True,Allen,2017-03-30
58d66b01421aa93abb7d4e55,2017-03-25 21:05:05.914,实现一个高性能横向UITableView 最低支持到iOS5.,,2017-03-29 11:48:49.343,web,iOS,http://www.jidongchen.com/post/2015-01-31-a-heng-xiang-uitableviewshi-xian,True,Jidong Chen,2017-03-29
58db1b7b421aa969f75cedff,2017-03-29 10:27:07.662,iOS 漂亮的 Intro 效果，实现对新功能区域的高亮介绍。,['http://img.gank.io/71ff8b78-906e-49f9-9d7e-7c9dd6fc886e'],2017-03-29 11:48:49.343,chrome,iOS,https://github.com/Bupterambition/AwesomeIntroGuideView,True,代码家,2017-03-29
58d4e454421aa93abd1fd15a,2017-03-24 17:18:12.745,RecyclerView侧滑菜单,['http://img.gank.io/99a9d510-195d-4d50-a310-13b098c0c776'],2017-03-29 11:48:49.343,web,Android,http://www.jianshu.com/p/af9f940d8d1c,True,pss,2017-03-29
58d75918421aa93ac48c5179,2017-03-26 14:00:56.639,根据图片阴影变颜色，细腻的视觉效果,"['http://img.gank.io/23236e8f-6c44-4333-a586-962386ad18fc', 'http://img.gank.io/52ee6944-757c-4969-aca3-d43188b217a6']",2017-03-29 11:48:49.343,web,Android,https://github.com/yingLanNull/ShadowImageView,True,yingLan,2017-03-29
58d7b4e5421aa93abf5d3b79,2017-03-26 20:32:37.860,"Android使用矢量图(SVG, VectorDrawable)实践篇",['http://img.gank.io/9be76c42-4ef0-45d5-9246-f1a538bdc477'],2017-03-29 11:48:49.343,web,Android,http://www.jianshu.com/p/0555b8c1d26a,True,Xiao,2017-03-29
58d89cc4421aa93abf5d3b81,2017-03-27 13:01:56.803,深入理解Java类加载机制,,2017-03-29 11:48:49.343,web,Android,https://mp.weixin.qq.com/s?__biz=MzIwMzYwMTk1NA==&mid=2247483903&idx=1&sn=c20d3172052bd7db9a1ad6a95f112bc9&chksm=96cda0b2a1ba29a4cc9912cb1bf8a955f97ee45a7b8db48e384f1694ddbabbd4d5e7fa90f880&mpshare=1&scene=23&srcid=0327b2qp5X0Mmlhqfwu6TNug#rd,True,陈宇明,2017-03-29
58d8d2a0421aa93abb7d4e65,2017-03-27 16:51:44.522,TouchEvent事件分发机制全解析,['http://img.gank.io/2cbc1c62-86f7-4c3c-8b9a-d43ee23cdf0d'],2017-03-29 11:48:49.343,web,Android,http://www.jianshu.com/p/24901c309cf4,True,,2017-03-29
58d8db7e421aa93abd1fd173,2017-03-27 17:29:34.880,该LogUtils工具类450行代码，大小不足16K，功能齐全。,,2017-03-29 11:48:49.343,web,Android,http://www.jianshu.com/p/b806d014162c,True,Mengjie Cai,2017-03-29
58d8f870421aa93abb7d4e67,2017-03-27 19:33:04.356,App卡顿的来龙、去脉、检测、优化！,,2017-03-29 11:48:49.343,web,Android,https://mp.weixin.qq.com/s?__biz=MzI3OTU3OTQ1Mw==&mid=2247483756&idx=1&sn=41275db0753d895f0bafedf4026c9149&chksm=eb44df3edc335628dfafc7876587d5c8bead4908a6bd3649e3e6d05ecf8f69d47f37bcc1dfed&mpshare=1&scene=23&srcid=0327YnopZIlDAyjEVlv1uZC1#rd,True,,2017-03-29
58d94cac421aa969f75cedea,2017-03-28 01:32:28.544,"基于MVP架构和Material Design设计风格，采用RxJava2, Retrofit2, Realm and ZXing开发的快递查询App",['http://img.gank.io/0dd5c052-772d-49a8-b8bb-bed879d045eb'],2017-03-29 11:48:49.343,web,Android,https://github.com/TonnyL/Espresso,True,黎赵太郎,2017-03-29
58db1b00421aa969fb0fbecf,2017-03-29 10:25:04.780,利用 TabLayout 实现的 CSV 文件加载和预览，做的效果相当不错。,,2017-03-29 11:48:49.343,chrome,Android,https://github.com/Cleveroad/AdaptiveTableLayout,True,代码家,2017-03-29
58d88e7a421aa93abf5d3b80,2017-03-27 12:00:58.835,我叫谢飞机，我有个叫谢广坤的爷爷我很危险,,2017-03-29 11:48:49.343,chrome,休息视频,https://v.qq.com/iframe/preview.html?vid=k0387mssv4c&auto=1,True,lxxself,2017-03-29
58d8ea8d421aa93abf5d3b84,2017-03-27 18:33:49.743,前端每周清单第6期：Angular 4.0学习资源，Egg.js 1.0发布，六问CTO程序员如何成长,,2017-03-29 11:48:49.343,chrome,前端,https://zhuanlan.zhihu.com/p/26029047?group_id=829761465283153920,True,王下邀月熊,2017-03-29
58d917f5421aa93abf5d3b85,2017-03-27 21:47:33.792,使用 jsinspect 检测前端代码库中的重复/近似代码 ,,2017-03-29 11:48:49.343,chrome,前端,https://zhuanlan.zhihu.com/p/26031868,True,王下邀月熊,2017-03-29
58db2305421aa969fb0fbed1,2017-03-29 10:59:17.522,3-29,,2017-03-29 11:48:49.343,chrome,福利,http://7xi8d6.com1.z0.glb.clouddn.com/2017-03-29-17267498_392021674501739_8632065627013513216_n.jpg,True,dmj,2017-03-29
58d2adc1421aa90f131786b8,2017-03-23 01:00:49.599,什么是乐观,,2017-03-28 12:05:55.791,chrome,休息视频,http://weibo.com/tv/v/EB1gqsgL3?fid=1034:4e5bc2ad5524d1da23d8b62fbbb642dd,True,lxxself,2017-03-28
58d92e65421aa969fd8a3dd6,2017-03-27 23:23:17.262,"DrawerLayout-like ViewGroup, where a ""drawer"" is hidden under the content view, which can be shifted to make the drawer visible. ",['http://img.gank.io/7bf7a986-8ea3-48e2-bb55-5d2e61a7595d'],2017-03-28 12:05:55.791,web,Android,https://github.com/yarolegovich/SlidingRootNav,True,Yaroslav,2017-03-28
58d9b7b0421aa969fb0fbec0,2017-03-28 09:09:04.432,一个超轻超薄的Android工具库，阻止三方SDK中常见的严重影响用户体验的『链式唤醒』行为。（对应用自身的功能无影响）,,2017-03-28 12:05:55.791,web,Android,https://github.com/oasisfeng/condom,True,,2017-03-28
58d9db1b421aa969fd8a3ddc,2017-03-28 11:40:11.461,用 Python 开发 Android 应用程序。,,2017-03-28 12:05:55.791,chrome,Android,https://python-for-android.readthedocs.io/en/latest/,True,带马甲,2017-03-28
58d9db57421aa969f75cedee,2017-03-28 11:41:11.860,Android N混合编译与对热补丁影响解析,,2017-03-28 12:05:55.791,chrome,Android,http://mp.weixin.qq.com/s?__biz=MzAwNDY1ODY2OQ==&mid=2649286341&idx=1&sn=054d595af6e824cbe4edd79427fc2706&scene=1&srcid=0811uOHr2RBQDKF0jKEdL4Vc##,True,LHF,2017-03-28
58d9dbd0421aa969fb0fbec3,2017-03-28 11:43:12.731,从两个摄像头同时拍下某一个瞬间,['http://img.gank.io/f7073029-38d0-496c-8c94-84027014241f'],2017-03-28 12:05:55.791,chrome,Android,https://github.com/andyb129/FlipsideCamera,True,带马甲,2017-03-28
58d9cd1a421aa969fb0fbec2,2017-03-28 10:40:26.110,热修复框架研究之Robust原理,,2017-03-28 12:05:55.791,chrome,Android,https://mp.weixin.qq.com/s?__biz=MzIwOTQ1MjAwMg==&mid=2247483865&idx=1&sn=55a2fbadf4ecf9ffed1f66180e8c1f73&chksm=9772ef54a00566424f0afd77ce2137562f90ec848ccdffe1452eb878014a88f5d70b72d29713&mpshare=1&scene=1&srcid=0328UmbhnqspIjS4Gfp2EAzM&key=37fbc9f7954b58efd06ddba64843a42ef37539694682aa69cf4255337438ad62c868e2c02bfc92859259bbd4bb968d292f0be3bcd399838671e04765c404389ec03adbfc87726a1e41d91c2eacd129cc&ascene=0&uin=MTY5MDI4NDA4Mg%3D%3D&devicetype=iMac+MacBookPro11%2C3+OSX+OSX+10.12.3+build(16D32)&version=12020110&nettype=WIFI&fontScale=100&pass_ticket=GrgT4%2F8z5Z6vuV8DwNMI745mbJuCP7SBDnopt58DCKnLlfs5g%2BvWhAParDyJuKDw,True,LHF,2017-03-28
58d9d6f7421aa969fd8a3dda,2017-03-28 11:22:31.426,一款炫酷的TabLayout,['http://img.gank.io/4d76e42b-df53-4080-b243-742c3a777cd3'],2017-03-28 12:05:55.791,web,Android,https://github.com/simplezhli/ChangeTabLayout,True,唯鹿,2017-03-28
58d9b4e0421aa969f75cedeb,2017-03-28 08:57:04.208,3-28,,2017-03-28 12:05:55.791,chrome,福利,http://7xi8d6.com1.z0.glb.clouddn.com/2017-03-28-17494350_115579865647756_2448160714821468160_n.jpg,True,dmj,2017-03-28
58d9df87421aa969f75cedf0,2017-03-28 11:59:03.623,支持底部插入 Cell 的 UITableView,['http://img.gank.io/c401651e-e72d-4713-a6c5-c552da70c27a'],2017-03-28 12:05:55.791,chrome,iOS,https://github.com/marty-suzuki/ReverseExtension,True,代码家,2017-03-28
58d9dfd1421aa969fb0fbec4,2017-03-28 12:00:17.837,UILabel 和 UITextView 功能扩展，类似微博多媒体文本。,['http://img.gank.io/e295655e-1030-422c-b95b-d792b06b4cae'],2017-03-28 12:05:55.791,chrome,iOS,https://github.com/jhurray/SelectableTextView,True,代码家,2017-03-28
58d1ff0b421aa90f033451bd,2017-03-22 12:35:23.390,2016皮克斯最新动画短片《鹬》(Piper)简直超级萌！,,2017-03-27 11:48:52.828,chrome,休息视频,http://v.youku.com/v_show/id_XMTc4NjI3OTYxNg==.html?from=s1.8-1-1.2&spm=a2h0k.8191407.0.0,True,lxxself,2017-03-27
58d64112421aa93abf5d3b78,2017-03-25 18:06:10.102,超级福利：大量效率神器 Workflow 实例分享，再不会用 Workflow 就 OUT 了！,['http://img.gank.io/5df9347f-79b8-4e79-9faa-80c847f07e69'],2017-03-27 11:48:52.828,web,瞎推荐,https://github.com/imlifengfeng/WorkflowShare,True,李峰峰,2017-03-27
58d7b6e2421aa93abd1fd164,2017-03-26 20:41:06.440,最最最实用的工具荟萃收录~,,2017-03-27 11:48:52.828,web,拓展资源,http://skyseraph.com/2014/08/06/Tools/IT%E7%94%9F%E6%B6%AF%EF%BC%8C%E6%88%91%E7%9A%84%E5%B8%B8%E7%94%A8%E8%BD%AF%E4%BB%B6%E6%B8%85%E5%8D%95/,True,SkySeraph,2017-03-27
58d86fca421aa93abd1fd167,2017-03-27 09:50:02.643,程序员专用线上简历模板,,2017-03-27 11:48:52.828,chrome,拓展资源,https://github.com/RyanFitzgerald/devportfolio-template,True,带马甲,2017-03-27
58d871fc421aa93abb7d4e5d,2017-03-27 09:59:24.838,如何用 Rust 写个操作系统,,2017-03-27 11:48:52.828,chrome,拓展资源,http://os.phil-opp.com/,True,li,2017-03-27
58d7de52421aa93ac48c517f,2017-03-26 23:29:22.752,"iOS 开发，上帝之眼。可以看到 Log,Crash,Network,ANR,Leak,CPU,RAM,FPS,NetFlow,Folder 等等等等，炒鸡方便。",['http://img.gank.io/57ce721f-3d1c-4b51-a62c-63c0594b6ddf'],2017-03-27 11:48:52.828,chrome,iOS,https://github.com/zixun/GodEye,True,带马甲,2017-03-27
58d872d7421aa93abd1fd16a,2017-03-27 10:03:03.340,iOS 开源 App 集合,,2017-03-27 11:48:52.828,chrome,iOS,https://github.com/dkhamsing/open-source-ios-apps,True,带马甲,2017-03-27
58d7dd53421aa93abb7d4e5a,2017-03-26 23:25:07.975,3-26,,2017-03-27 11:48:52.828,chrome,福利,http://7xi8d6.com1.z0.glb.clouddn.com/2017-03-26-17495078_643307445877569_4485136026821459968_n.jpg,True,dmj,2017-03-27
58d87141421aa93abb7d4e5c,2017-03-27 09:56:17.694,数据绑定验证工具，快速帮你验证表单数据绑定状况,['http://img.gank.io/2c47b670-8af3-4215-a2ad-2481dae3108c'],2017-03-27 11:48:52.828,chrome,Android,https://github.com/Ilhasoft/data-binding-validator,True,代码家,2017-03-27
58d88365421aa93abd1fd16b,2017-03-27 11:13:41.976,一款Android手机短信转发APP。,['http://img.gank.io/c8c9b88a-57e3-46ac-b98b-19961e4454f1'],2017-03-27 11:48:52.828,web,Android,https://github.com/HaoFeiWang/MessageRelayer,True,Tuluobo,2017-03-27
58d8726a421aa93abb7d4e5e,2017-03-27 10:01:14.688,如何用 RecyclerView 打造一个不规则形状的旋转效果,['http://img.gank.io/8d65e5c1-56a5-46ae-873a-b6f3b3ffac91'],2017-03-27 11:48:52.828,chrome,Android,https://github.com/danylovolokh/LondonEyeLayoutManager,True,代码家,2017-03-27
58d871c3421aa93abf5d3b7b,2017-03-27 09:58:27.614,一个能让你了解所有函数调用顺序的Android库（无需侵入式代码）,['http://img.gank.io/a2fcf6d2-c2d2-46f6-809e-1da56ae603aa'],2017-03-27 11:48:52.828,chrome,Android,https://github.com/zjw-swun/AppMethodOrder,True,马甲,2017-03-27
58d2991d421aa90f131786b6,2017-03-22 23:32:45.312,"泛前端知识图谱（Web/iOS/Android/RN）
",,2017-03-24 12:12:34.753,chrome,前端,https://zhuanlan.zhihu.com/p/25939682#tipjar,True,王下邀月熊,2017-03-24
58d24805421aa90f033451c1,2017-03-22 17:46:45.109,一份小组协同开发可以使用的Android代码规范,['http://img.gank.io/15e2d305-1742-4129-8dce-146666494993'],2017-03-24 12:12:34.753,web,Android,https://github.com/LoranWong/Android-Code-Style/blob/master/README.md,True,黄灰红,2017-03-24
58d49a18421aa93abf5d3b72,2017-03-24 12:01:28.665,基于 Java 实现的轻量级推荐系统,['http://img.gank.io/4807eb35-6867-4276-a277-9744b03ef677'],2017-03-24 12:12:34.753,chrome,Android,https://github.com/guoguibing/librec,True,带马甲,2017-03-24
58d2b0eb421aa90efc4fb716,2017-03-23 01:14:19.351,fast talker man,,2017-03-24 12:12:34.753,chrome,休息视频,http://weibo.com/tv/v/98f01f11d82b5dcb26b1133f06d125ff?fid=1034:98f01f11d82b5dcb26b1133f06d125ff,True,lxxself,2017-03-24
58d49b13421aa93abb7d4e4c,2017-03-24 12:05:39.590,Google guetzli JPEG 压缩的 Mac GUI 版本。,['http://img.gank.io/41da45bd-b62b-4de7-bda1-fb628437aad2'],2017-03-24 12:12:34.753,chrome,iOS,https://github.com/daviesgeek/guetzli-gui,True,密码,2017-03-24
58d49a42421aa93abf5d3b73,2017-03-24 12:02:10.180,一款很漂亮的 iOS Alert 通知框,['http://img.gank.io/94d93222-bf12-4979-a0f0-867328a152c0'],2017-03-24 12:12:34.753,chrome,iOS,https://github.com/Codigami/CFAlertViewController,True,CG,2017-03-24
58d49aea421aa93abf5d3b75,2017-03-24 12:04:58.488,iOS Header Footer 切换出现组件，Demo 得认真看才能发现。,['http://img.gank.io/611eae36-8b1a-4b79-9289-659edabb418e'],2017-03-24 12:12:34.753,chrome,iOS,https://github.com/recruit-lifestyle/AutoToggleHeaderFooterView,True,代码家,2017-03-24
58d49bad421aa93abf5d3b76,2017-03-24 12:08:13.590,3-24,,2017-03-24 12:12:34.753,chrome,福利,http://7xi8d6.com1.z0.glb.clouddn.com/2017-03-24-17438359_1470934682925012_1066984844010979328_n.jpg,True,dmj,2017-03-24
58d2fd54421aa90f131786b9,2017-03-23 06:40:20.505,成本最低的夜间模式实现，以及各种填坑！！,['http://img.gank.io/53075196-fce2-45f0-b772-16935e7fa0f0'],2017-03-23 11:44:38.634,web,Android,http://www.jianshu.com/p/abcd4574b8c3,True,Paul_ZJ,2017-03-23
58d34200421aa95810795cc6,2017-03-23 11:33:20.539,又一个 MD 风格的 ImagePicker,['http://img.gank.io/ad775edd-16d2-4b11-8050-c02923105969'],2017-03-23 11:44:38.634,chrome,Android,https://github.com/myinnos/AwesomeImagePicker,True,daimajia,2017-03-23
58d33db9421aa90efc4fb719,2017-03-23 11:15:05.491,Android 开发的一些 Tips 集合,['http://img.gank.io/b9b93d8c-94c6-4f8b-ad7b-042ca81a071f'],2017-03-23 11:44:38.634,chrome,Android,https://github.com/nisrulz/android-tips-tricks,True,代码家,2017-03-23
58d34278421aa90efc4fb71c,2017-03-23 11:35:20.957,Android6.0运行时权限简析和一个开源库介绍，通过回调方式一行代码完成动态权限申请,,2017-03-23 11:44:38.634,web,Android,http://www.jianshu.com/p/cdcbd3038902,True,Abe,2017-03-23
58d3423b421aa90f033451c6,2017-03-23 11:34:19.290,简洁的一个数字输入键盘效果,['http://img.gank.io/85ecda37-2e8b-400b-bb54-9f6fa57a9fde'],2017-03-23 11:44:38.634,chrome,Android,https://github.com/StephaneBg/SimpleNumberPicker,True,嗲马甲 ,2017-03-23
58d33ddb421aa95810795cc3,2017-03-23 11:15:39.127,Awesome-OCR ，OCR 事件和论文集合,,2017-03-23 11:44:38.634,chrome,拓展资源,https://github.com/wanghaisheng/awesome-ocr,True,带马甲,2017-03-23
58d2b4a3421aa90efc4fb717,2017-03-23 01:30:11.560,旧闻包小姐其名，今天打通了三个包小姐的电话，没想到会是这样的结果......,,2017-03-23 11:44:38.634,chrome,休息视频,http://weibo.com/tv/v/EzMlIxBrF?fid=1034:20116b8ad2707a582c4cda13c2f64154,True,lxxself,2017-03-23
58d34275421aa95810795cc7,2017-03-23 11:35:17.805,"cuImage - See You, Image!（图床利器），Mac 图床提交工具",['http://img.gank.io/4d227fe1-649a-405a-bdd2-5f7d486441b9'],2017-03-23 11:44:38.634,chrome,iOS,http://hulizhen.me/cuimage/,True,多没劲,2017-03-23
58d342f5421aa90f131786bc,2017-03-23 11:37:25.365,iPad 浮动键盘,['http://img.gank.io/9360bf29-b29b-462c-85b9-91e662c32ea9'],2017-03-23 11:44:38.634,chrome,iOS,https://github.com/steventroughtonsmith/floatingkeyboard-playground,True,嗲马甲,2017-03-23
58d33d54421aa95810795cc1,2017-03-23 11:13:24.719,3-23,,2017-03-23 11:44:38.634,chrome,福利,http://7xi8d6.com1.z0.glb.clouddn.com/2017-03-23-17265820_645330569008169_4543676027339014144_n.jpg,True,dmj,2017-03-23
58d0a5bf421aa90efc4fb700,2017-03-21 12:02:07.706,护送美国总统，简直是美国特勤人员每天重复的噩梦。,,2017-03-22 11:47:09.555,chrome,休息视频,http://www.miaopai.com/show/I-DpJqf6~PbTKlSq04Hofw__.htm,True,lxxself,2017-03-22
58d1e74e421aa90efc4fb70a,2017-03-22 10:54:06.864,3-22,,2017-03-22 11:47:09.555,chrome,福利,http://7xi8d6.com1.z0.glb.clouddn.com/2017-03-22-17332868_1929305090624552_8918542166154805248_n.jpg,True,dmj,2017-03-22
58d1e9e6421aa90f033451ba,2017-03-22 11:05:10.283,如何创建出类似 SoundCloud 的音谱图效果,,2017-03-22 11:47:09.555,chrome,iOS,https://miguelsaldana.me/2017/03/13/how-to-create-a-soundcloud-like-waveform-in-swift-3/,True,allen,2017-03-22
58d1e924421aa90f131786ae,2017-03-22 11:01:56.893,又一个 Fancy 的 iOS  Like 效果,['http://img.gank.io/ec07ba11-de1a-4c50-b4b9-e13fbae72307'],2017-03-22 11:47:09.555,chrome,iOS,https://github.com/anatoliyv/LikeAnimation,True,带马甲,2017-03-22
58d1eae9421aa90f131786b0,2017-03-22 11:09:29.904,Android Picture in Picture 效果 Demo。,['http://img.gank.io/41541b3b-4d98-44e3-a595-f47567544a82'],2017-03-22 11:47:09.555,chrome,Android,https://github.com/googlesamples/android-PictureInPicture,True,带马甲,2017-03-22
58d1ee83421aa90f131786b2,2017-03-22 11:24:51.435,基于 MD 实现的一些 List Item 的模板布局，可以帮助大家在开发的时候省时间。,['http://img.gank.io/1701f633-68db-422c-b94c-c8e20d23fe64'],2017-03-22 11:47:09.555,chrome,Android,https://github.com/lurbas/ListItemView,True,士兵,2017-03-22
58d1eb7b421aa95810795caf,2017-03-22 11:11:55.134,Android SpringAnimation 安卓模拟弹簧动画。,['http://img.gank.io/a74c3e42-1801-48c8-acb3-c7a68b30c96a'],2017-03-22 11:47:09.555,chrome,Android,http://www.jianshu.com/p/870334f2e2d4,True,allen,2017-03-22
58d1ee44421aa90f033451bc,2017-03-22 11:23:48.960,上传到图片到微博并生成外链的 Chrome 浏览器扩展（最低版本支持：Chrome 56）,,2017-03-22 11:47:09.555,chrome,App,https://github.com/Aqours/Weibo-Picture-Store,True,代码家,2017-03-22
58cbf72b421aa90f13178688,2017-03-17 22:48:11.282,Android存储路径你了解多少？,['http://img.gank.io/f58881ff-000f-4e7e-8b72-25112be5b830'],2017-03-21 12:19:46.895,web,Android,http://itfeifei.win/2017/03/17/Android%E5%AD%98%E5%82%A8%E8%B7%AF%E5%BE%84%E4%BD%A0%E4%BA%86%E8%A7%A3%E5%A4%9A%E5%B0%91/,True,,2017-03-21
58ccbcdb421aa90f03345199,2017-03-18 12:51:39.452,加快apk的构建速度，如何把编译时间从130秒降到17秒,['http://img.gank.io/4330cd9f-1a6e-464a-8f15-3705f77b73b1'],2017-03-21 12:19:46.895,web,Android,http://www.jianshu.com/p/53923d8f241c,True,tong,2017-03-21
58cca37b421aa95810795c86,2017-03-18 11:03:23.757,Android TensorFlow MachineLearning Example (Building TensorFlow for Android),"['http://img.gank.io/75f15c11-3fc0-4426-ac3b-d91352d3afd0', 'http://img.gank.io/76ef2be4-e495-4f72-9809-334d288ebfda']",2017-03-21 12:19:46.895,web,Android,https://github.com/MindorksOpenSource/AndroidTensorFlowMachineLearningExample,True,AMIT SHEKHAR,2017-03-21
58cf5757421aa90f1317869b,2017-03-20 12:15:19.335,一文让你明白Java字节码,,2017-03-21 12:19:46.895,web,Android,http://url.cn/46JozfM,True,陈宇明,2017-03-21
58cf86ff421aa90efc4fb6fd,2017-03-20 15:38:39.903,可能是最优雅的切换布局的方法[android控件],['http://img.gank.io/167f1978-db87-4d7d-9161-353d1ea8a48c'],2017-03-21 12:19:46.895,web,Android,https://github.com/fingdo/stateLayout,True,,2017-03-21
58d08f0e421aa90f033451ab,2017-03-21 10:25:18.343,React Native MD 风格的 Snackbar,,2017-03-21 12:19:46.895,chrome,Android,https://github.com/uphold-forks/react-native-snackbar,True,带马甲,2017-03-21
58d08f41421aa95810795ca3,2017-03-21 10:26:09.368,200行纯Java代码用实现一个AndFix！,,2017-03-21 12:19:46.895,web,Android,http://weishu.me/2017/03/20/dive-into-art-hello-world/,True,weishu,2017-03-21
58d08fc2421aa90f131786a6,2017-03-21 10:28:18.533,一款萌萌的计数器组件,['http://img.gank.io/d6df0d6d-75a9-4bf9-a4c4-4f5032629544'],2017-03-21 12:19:46.895,chrome,Android,https://github.com/DanielMartinus/Stepper-Touch,True,带马甲,2017-03-21
58d07f14421aa95810795ca0,2017-03-21 09:17:08.978,美团的新一代热更新系统Robust，对Android版本无差别兼容。无需发版就可以做到随时修改线上bug，快速对重大线上问题作出反应，补丁修补成功率高达99.9%。,,2017-03-21 12:19:46.895,web,Android,https://github.com/Meituan-Dianping/Robust,True,JackHang,2017-03-21
58cfc5c4421aa90f131786a3,2017-03-20 20:06:28.621,前端每周清单：jQuery 3.2发布，滴滴采用Vue 2.0重构Web App、饿了么 PWA 实践经验分享,,2017-03-21 12:19:46.895,chrome,前端,https://zhuanlan.zhihu.com/p/25888775,True,王下邀月熊,2017-03-21
58d08d4b421aa90f033451aa,2017-03-21 10:17:47.778,独立的 TouchBar 模拟器，方便开发,['http://img.gank.io/0fe4bb8f-7b1f-4c0e-a594-6cd1f9e91a81'],2017-03-21 12:19:46.895,chrome,iOS,https://github.com/sindresorhus/touch-bar-simulator,True,带马甲,2017-03-21
58d0a90f421aa95810795ca6,2017-03-21 12:16:15.459,给“共享单车”上私锁的人终于被干了！大快人心！,,2017-03-21 12:19:46.895,chrome,休息视频,http://www.miaopai.com/show/8fIzbM0n~ewe3TpBYQFRWES2CgFUS75Q.htm,True,带马甲,2017-03-21
58d08621421aa95810795ca1,2017-03-21 09:47:13.300,3-21,,2017-03-21 12:19:46.895,chrome,福利,http://7xi8d6.com1.z0.glb.clouddn.com/2017-03-21-17268102_763630507137257_3620762734536163328_n%20-1-.jpg,True,dmj,2017-03-21
58b1821f421aa957f9dd6ddb,2017-02-25 21:09:51.490,【66熟肉】F1头盔的进化史你知道吗？,,2017-03-20 11:44:56.224,chrome,休息视频,http://www.bilibili.com/video/av8817706/,True,LHF,2017-03-20
58ca6fbb421aa90f0334518d,2017-03-16 18:58:03.539,人手一册:Android应用优化指南,,2017-03-20 11:44:56.224,chrome,拓展资源,http://blog.csdn.net/dd864140130/article/details/62431927,True,晓晓,2017-03-20
58cf379d421aa90efc4fb6f9,2017-03-20 09:59:57.590,深度学习资源汇总,,2017-03-20 11:44:56.224,chrome,拓展资源,https://github.com/endymecy/awesome-deeplearning-resources,True,带马甲,2017-03-20
58cd22bd421aa90f1317868b,2017-03-18 20:06:21.730,生成证书的gradle插件,['http://img.gank.io/1f096214-856a-427f-bc7f-1ce5b8427d54'],2017-03-20 11:44:56.224,chrome,Android,https://github.com/jaredsburrows/gradle-license-plugin?utm_source=android-arsenal.com&utm_medium=referral&utm_campaign=5407,True,蒋朋,2017-03-20
